Factories	3
Families	20
Machines	4
SetupType	2

Number of Jobs in each Family
9	3	5	9	5	3	10	3	6	9	9	7	9	1	6	4	7	3	1	2	

Jobs in each Family
0	1	2	3	4	5	6	7	8	
9	10	11	
12	13	14	15	16	
17	18	19	20	21	22	23	24	25	
26	27	28	29	30	
31	32	33	
34	35	36	37	38	39	40	41	42	43	
44	45	46	
47	48	49	50	51	52	
53	54	55	56	57	58	59	60	61	
62	63	64	65	66	67	68	69	70	
71	72	73	74	75	76	77	
78	79	80	81	82	83	84	85	86	
87	
88	89	90	91	92	93	
94	95	96	97	
98	99	100	101	102	103	104	
105	106	107	
108	
109	110	

Total number of jobs
111

Processing times of jobs
5	6	7	3	
9	6	5	9	
3	6	7	5	
6	2	1	9	
2	1	4	6	
5	6	9	2	
7	9	6	10	
10	9	3	10	
7	8	4	4	
4	4	8	1	
7	10	7	6	
8	7	5	1	
7	2	9	2	
6	4	1	5	
9	8	9	6	
3	4	3	3	
7	2	8	4	
2	7	6	8	
6	4	3	9	
2	5	1	2	
6	10	4	2	
2	8	8	9	
4	4	1	7	
2	6	7	8	
2	5	6	9	
10	8	3	9	
5	6	9	3	
7	1	1	6	
6	10	10	10	
3	3	6	9	
9	9	2	9	
3	8	7	6	
1	2	3	7	
3	2	3	5	
4	9	7	9	
2	4	8	6	
6	8	2	9	
4	7	7	8	
9	3	2	2	
7	1	6	1	
2	3	6	7	
5	9	1	3	
6	8	6	8	
5	6	7	1	
9	5	1	8	
6	7	8	4	
4	3	5	9	
5	7	7	10	
1	5	7	5	
7	3	3	2	
2	7	4	6	
8	8	2	2	
3	4	8	6	
7	4	2	8	
8	9	4	9	
6	5	8	9	
7	4	2	6	
8	6	3	5	
2	5	3	5	
5	6	5	10	
2	3	2	10	
8	9	9	1	
5	1	6	4	
6	9	7	9	
7	8	9	3	
4	2	8	9	
6	4	4	7	
6	10	4	2	
2	7	1	6	
4	5	1	6	
3	5	1	9	
8	9	8	8	
6	3	4	1	
2	10	4	10	
3	6	3	10	
6	2	1	9	
1	3	1	9	
7	6	6	6	
4	9	9	6	
4	3	6	7	
7	7	3	1	
1	4	5	9	
6	9	4	9	
4	6	3	5	
3	8	8	6	
10	1	10	6	
4	7	3	9	
3	5	2	5	
2	8	2	8	
3	7	2	9	
10	10	2	8	
2	4	3	7	
4	7	5	6	
1	4	10	5	
3	1	7	6	
4	5	10	3	
7	2	9	9	
6	5	8	1	
4	3	1	6	
10	8	9	1	
6	4	7	8	
7	5	1	9	
7	6	9	7	
1	1	10	4	
9	2	4	6	
5	7	3	6	
4	1	4	2	
10	10	9	9	
5	8	10	7	
3	6	5	1	
5	4	8	3	

Stepup times between Families, where [f][f] represents initial setup time
On machine	1
15	18	42	22	15	30	22	26	5	33	43	5	40	6	33	1	5	35	4	34	
30	43	48	10	1	19	16	36	14	25	30	34	50	14	7	28	33	29	22	10	
37	29	38	15	25	21	26	26	13	39	36	41	40	43	39	32	22	28	3	49	
19	29	4	21	33	36	49	48	28	28	11	11	50	44	34	44	18	8	46	46	
36	7	41	10	12	16	27	44	24	19	16	19	44	44	22	37	41	39	28	25	
41	49	31	28	10	6	19	37	23	27	25	48	21	34	44	19	26	18	21	36	
4	28	3	11	19	12	48	30	16	23	9	19	4	14	10	32	43	44	35	44	
25	35	30	1	1	14	3	19	20	1	4	11	3	26	31	32	33	7	35	2	
25	12	11	19	16	42	15	34	22	20	8	47	19	7	31	40	28	7	9	32	
49	21	8	8	6	29	22	45	35	17	21	11	1	3	22	2	50	16	29	40	
28	41	20	41	27	49	2	1	47	8	48	9	24	26	37	42	9	23	14	5	
6	34	48	41	16	31	14	6	42	26	43	7	7	49	19	39	33	32	2	29	
28	20	18	20	37	19	30	36	22	38	18	24	33	29	43	33	7	46	18	36	
5	1	12	3	16	20	26	2	34	10	29	45	6	5	40	31	43	32	33	35	
49	42	13	21	20	2	39	1	23	29	12	28	16	25	1	21	20	25	12	23	
37	37	13	6	10	16	4	26	3	15	38	10	2	29	1	21	47	42	37	50	
6	10	48	5	43	28	21	9	31	1	7	30	45	13	10	49	12	9	6	49	
45	46	12	23	43	49	32	41	3	16	7	10	26	35	12	15	2	26	41	38	
26	40	21	43	21	42	39	30	49	38	7	3	6	7	43	5	41	29	48	22	
27	25	21	1	50	16	27	13	4	13	14	41	36	7	19	24	5	20	11	14	
On machine	2
48	5	41	29	1	8	50	35	31	13	21	29	13	34	43	48	21	13	20	46	
2	1	14	38	43	24	39	24	3	15	4	23	20	46	44	28	40	45	27	28	
6	43	50	19	39	25	1	6	44	20	38	31	45	34	19	22	21	6	3	36	
44	41	18	22	47	27	39	40	46	29	36	39	20	30	30	2	42	13	12	13	
35	29	44	31	27	39	25	11	41	5	16	9	39	44	34	31	11	17	36	26	
34	17	6	49	42	14	33	31	20	41	46	19	25	13	27	30	4	22	13	16	
32	37	28	34	41	21	44	43	23	12	46	11	32	33	41	47	48	3	11	19	
31	41	27	31	49	12	42	1	28	10	39	3	3	32	15	41	16	16	4	27	
