Factories	3
Families	20
Machines	4
SetupType	2

Number of Jobs in each Family
6	9	9	9	3	5	5	5	3	8	5	10	2	2	7	3	3	10	7	4	

Jobs in each Family
0	1	2	3	4	5	
6	7	8	9	10	11	12	13	14	
15	16	17	18	19	20	21	22	23	
24	25	26	27	28	29	30	31	32	
33	34	35	
36	37	38	39	40	
41	42	43	44	45	
46	47	48	49	50	
51	52	53	
54	55	56	57	58	59	60	61	
62	63	64	65	66	
67	68	69	70	71	72	73	74	75	76	
77	78	
79	80	
81	82	83	84	85	86	87	
88	89	90	
91	92	93	
94	95	96	97	98	99	100	101	102	103	
104	105	106	107	108	109	110	
111	112	113	114	

Total number of jobs
115

Processing times of jobs
10	6	5	10	
10	10	4	1	
9	1	10	10	
4	6	7	9	
10	4	4	5	
10	7	1	5	
5	2	6	2	
9	1	1	1	
9	2	3	5	
7	6	4	8	
1	6	6	10	
9	8	9	8	
6	4	2	3	
8	5	6	9	
4	6	10	8	
7	5	5	8	
3	2	5	2	
10	1	7	1	
2	2	10	8	
1	9	9	10	
10	7	1	5	
8	5	5	2	
3	7	5	2	
4	6	5	8	
2	6	2	4	
3	10	5	9	
8	8	4	4	
1	1	10	6	
8	6	1	2	
10	6	3	3	
8	3	5	9	
8	4	10	5	
5	9	3	6	
2	8	5	7	
5	10	9	5	
2	3	5	7	
6	9	8	5	
10	6	2	6	
10	2	5	6	
3	8	9	6	
7	1	2	8	
5	1	3	6	
5	7	1	2	
10	7	10	4	
9	1	3	10	
10	5	10	2	
10	5	3	1	
8	4	2	5	
7	6	3	7	
4	7	3	10	
3	1	10	2	
8	8	9	10	
6	1	1	6	
10	3	1	5	
4	10	1	5	
7	8	7	7	
1	6	4	10	
7	9	10	6	
6	2	1	10	
4	10	4	8	
5	3	2	9	
4	6	3	10	
3	5	10	4	
2	10	6	8	
5	3	1	6	
2	2	2	4	
3	4	10	5	
9	10	3	9	
7	5	6	2	
9	5	2	10	
4	8	2	2	
9	10	6	5	
2	5	2	2	
9	6	3	1	
6	3	7	10	
6	6	7	1	
1	1	3	5	
2	10	10	9	
1	3	6	6	
7	8	10	3	
3	2	1	6	
3	10	2	1	
1	5	1	9	
7	9	5	9	
1	1	10	7	
8	5	9	6	
5	9	10	1	
8	8	6	3	
7	8	6	1	
5	4	4	1	
5	1	4	5	
7	7	3	8	
10	4	8	3	
5	1	5	7	
1	2	2	7	
3	6	8	2	
8	9	7	5	
8	10	9	6	
1	9	9	1	
2	7	7	9	
10	2	7	4	
8	9	5	7	
3	7	5	2	
3	6	6	10	
5	4	10	9	
8	4	3	1	
9	8	10	4	
1	1	10	9	
2	7	9	1	
7	2	6	10	
5	2	3	3	
9	9	1	4	
5	9	3	9	
5	2	3	7	
10	5	3	9	

Stepup times between Families, where [f][f] represents initial setup time
On machine	1
27	18	34	9	27	26	4	14	28	23	37	21	26	26	1	18	9	49	35	12	
50	48	44	12	18	8	29	4	19	44	29	23	44	30	1	40	7	33	1	22	
15	38	18	27	5	41	41	44	49	14	32	40	17	29	6	25	16	15	9	5	
40	9	14	15	31	23	32	23	21	40	6	9	5	11	43	17	9	15	7	26	
33	18	1	49	44	10	12	3	13	19	21	19	50	50	25	41	25	23	35	27	
44	1	17	40	22	26	25	34	43	4	34	17	25	13	39	28	29	41	46	29	
32	15	6	39	12	45	18	48	24	26	5	10	42	1	17	25	36	20	3	24	
43	33	46	42	43	49	6	19	29	26	24	37	22	46	32	17	30	47	31	22	
23	40	42	1	29	28	10	43	28	7	36	40	3	38	49	2	45	28	38	10	
48	16	1	38	12	18	29	11	39	45	9	29	29	7	26	25	15	12	17	3	
5	7	14	12	30	26	38	20	15	15	16	26	28	45	3	14	20	25	36	19	
20	45	46	18	24	50	32	27	35	24	1	47	3	16	17	25	9	32	46	28	
19	10	36	34	17	11	24	9	36	37	6	45	45	32	26	36	37	41	14	44	
37	42	7	47	23	32	15	21	20	42	6	31	16	7	32	8	14	12	12	36	
35	44	19	38	16	24	18	30	9	4	50	37	45	48	49	32	6	34	22	35	
38	10	6	41	27	19	40	43	4	28	32	38	26	35	35	36	16	39	30	27	
6	39	37	41	32	38	47	18	40	17	16	8	30	32	18	46	17	11	33	16	
28	39	41	8	8	25	5	30	34	9	16	23	26	2	9	48	13	8	41	30	
23	27	19	20	30	12	6	22	30	40	38	34	8	7	45	1	31	20	13	24	
41	3	9	26	10	11	34	7	30	37	39	1	50	23	43	26	45	11	48	3	
On machine	2
20	1	19	4	42	8	22	13	34	21	49	28	18	15	23	48	11	32	35	8	
23	32	3	22	28	31	40	22	46	12	43	48	24	18	42	50	9	18	32	44	
22	10	36	6	23	42	25	10	8	15	39	32	41	21	13	6	22	7	25	31	
31	43	47	6	15	49	7	42	30	14	28	38	39	35	38	32	30	48	21	23	
27	45	24	17	29	11	38	6	27	9	19	43	11	33	48	16	3	1	5	37	
21	2	44	26	47	46	35	21	36	44	35	2	40	48	6	41	28	42	49	19	
49	25	33	45	6	44	38	26	37	12	28	35	47	38	4	50	15	5	12	26	
34	24	44	28	27	41	21	6	35	36	38	14	40	46	43	12	17	34	30	7	
14	3	20	39	29	28	17	24	10	27	23	46	48	46	46	47	30	35	39	23	
32	33	29	1	13	22	13	7	19	29	40	2	6	29	48	34	19	10	44	4	
6	36	41	15	11	1	25	17	23	41	34	42	41	19	39	45	25	40	44	7	
4	19	20	30	18	41	44	3	46	18	35	1	28	11	30	42	16	48	50	17	
38	18	38	38	15	12	2	5	45	35	23	23	5	30	25	36	45	6	31	43	
35	8	8	1	23	29	16	14	5	41	46	21	1	44	14	42	17	17	2	12	
3	9	25	45	50	49	30	1	11	10	50	21	38	29	2	47	4	30	2	2	
10	21	23	40	2	10	27	8	38	14	30	23	25	25	24	48	48	46	13	50	
37	16	12	32	2	31	23	9	41	24	24	23	30	40	27	43	24	37	50	36	
32	22	30	31	30	34	16	20	14	26	6	49	20	40	45	42	1	14	35	44	
36	29	38	1	20	18	40	39	48	1	39	43	29	6	46	9	35	33	5	5	
30	8	8	33	4	13	3	6	26	24	34	49	2	5	19	31	17	7	16	13	
On machine	3
13	23	6	24	23	28	29	17	47	17	7	32	37	44	43	35	25	31	4	6	
20	43	37	15	14	21	33	49	50	41	26	41	1	5	28	31	32	4	15	38	
38	50	30	30	4	50	49	38	16	21	22	16	47	17	49	5	37	13	26	18	
43	4	29	18	44	33	8	22	40	10	7	17	23	41	30	45	45	25	21	23	
4	46	1	46	8	24	10	22	19	32	35	22	18	26	37	18	35	45	32	14	
41	26	33	17	15	34	3	47	19	18	39	3	28	14	19	16	21	6	46	13	
1	48	47	38	6	41	16	22	39	24	20	31	39	43	3	45	16	21	17	19	
13	27	19	7	3	16	9	37	31	9	23	44	3	26	40	31	16	11	17	48	
23	34	2	18	50	39	48	16	28	10	39	11	41	29	48	32	41	12	40	26	
25	40	20	8	6	16	22	8	3	31	12	9	11	26	38	30	3	38	38	35	
46	7	6	20	16	6	16	19	32	6	18	42	4	39	27	6	35	48	10	50	
13	47	23	40	41	30	25	14	5	46	43	11	27	34	27	45	6	32	31	14	
45	5	19	1	28	14	30	11	12	5	22	13	44	1	47	48	45	43	18	37	
37	19	4	33	22	15	12	13	14	3	40	4	39	29	20	40	23	1	40	4	
34	29	46	24	32	3	48	34	14	11	5	45	47	45	15	9	26	50	27	3	
