Factories	2
Families	20
Machines	10
SetupType	2

Number of Jobs in each Family
9	8	4	5	7	6	4	8	4	8	4	4	5	1	7	5	5	8	3	9	

Jobs in each Family
0	1	2	3	4	5	6	7	8	
9	10	11	12	13	14	15	16	
17	18	19	20	
21	22	23	24	25	
26	27	28	29	30	31	32	
33	34	35	36	37	38	
39	40	41	42	
43	44	45	46	47	48	49	50	
51	52	53	54	
55	56	57	58	59	60	61	62	
63	64	65	66	
67	68	69	70	
71	72	73	74	75	
76	
77	78	79	80	81	82	83	
84	85	86	87	88	
89	90	91	92	93	
94	95	96	97	98	99	100	101	
102	103	104	
105	106	107	108	109	110	111	112	113	

Total number of jobs
114

Processing times of jobs
8	9	2	2	2	8	1	1	6	8	
2	4	8	8	6	8	4	7	5	9	
4	1	5	4	6	2	6	7	10	5	
10	4	4	3	8	5	2	2	6	6	
6	7	8	6	2	2	6	8	9	10	
4	7	10	6	8	9	9	8	10	1	
5	5	1	9	8	1	8	7	6	3	
1	1	7	1	4	6	10	6	1	10	
6	3	3	3	10	5	5	10	8	5	
2	1	4	2	2	4	8	6	9	3	
10	8	4	2	5	8	4	5	4	8	
4	1	5	5	3	8	5	8	8	3	
7	7	4	4	7	8	8	2	7	2	
3	1	1	4	6	2	9	8	10	10	
2	2	1	4	3	8	2	1	4	10	
8	3	6	10	7	4	9	9	7	4	
6	10	6	1	6	3	7	6	2	9	
7	10	1	4	4	3	4	7	4	5	
5	6	10	8	3	6	9	2	1	6	
9	1	3	3	3	4	7	5	5	6	
8	5	5	10	3	3	2	9	2	7	
2	3	9	8	3	9	8	6	10	10	
3	3	8	2	1	5	8	6	3	5	
3	3	8	1	2	9	2	7	7	3	
10	5	2	4	10	9	1	6	10	6	
5	10	6	5	5	4	8	8	7	2	
5	7	9	5	9	9	9	3	6	10	
5	6	5	6	10	5	1	5	8	5	
8	7	10	8	3	1	3	6	3	2	
6	9	10	6	5	7	7	9	2	1	
4	4	4	8	5	2	1	1	1	2	
9	10	5	7	7	6	8	7	8	6	
10	1	8	2	4	3	2	5	4	7	
4	2	9	3	9	7	2	6	2	6	
4	10	5	2	3	1	1	1	4	9	
6	5	4	10	2	4	9	4	3	6	
7	5	5	5	4	5	5	1	3	7	
7	5	1	1	3	1	4	9	8	8	
10	1	4	1	6	5	4	8	10	1	
8	7	1	3	3	3	1	6	4	4	
4	1	6	7	7	1	5	5	7	8	
4	6	10	5	4	6	6	2	10	7	
4	9	1	5	5	3	9	3	8	4	
8	5	5	7	5	5	10	1	7	4	
7	4	4	9	5	6	6	5	9	3	
10	3	8	10	2	5	4	3	7	10	
2	3	7	8	2	9	10	10	2	9	
3	1	9	2	6	10	4	2	9	7	
2	4	7	3	6	9	7	1	10	7	
5	9	6	2	8	6	6	9	8	1	
